Devin Price,WR,4,52,13.0,25,0
Corey Rucker,WR,1,52,52.0,52,1
Jere Getzinger,TE,4,52,13.0,28,0
Trevor Wilson,WR,2,52,26.0,47,0
Aaron Steinfeldt,TE,6,52,8.7,17,1
Nate Boerkircher,TE,6,52,8.7,19,1
Kerry King,WR,6,52,8.7,12,0
Langston Lewis,WR,2,52,26.0,45,1
Colson Yankoff,RB,7,51,7.3,15,2
Jake Overman,TE,7,51,7.3,15,0
Luke Floriea,WR,4,51,12.8,39,0
Tyler Fromm,TE,3,51,17.0,35,0
Malik Sherrod,RB,7,51,7.3,32,0
Treylan Davis,TE,5,51,10.2,17,0
Lewis Bond,WR,5,51,10.2,19,0
Eli Sanders,RB,7,51,7.3,15,0
Noah Thomas,WR,5,51,10.2,22,2
Anderson Grover,WR,5,51,10.2,17,1
Mohamed Ibrahim,RB,7,50,7.1,17,0
J.J. Jones III,TE,6,50,8.3,25,0
Keaton Upshaw,TE,4,50,12.5,22,0
Cam Porter,RB,7,50,7.1,15,0
Austin Henderson,TE,5,50,10.0,25,1
Matt Byrnes,TE,4,50,12.5,31,1
Jaeger Bull,TE,6,49,8.2,12,0
Alec Burton,TE,7,49,7.0,24,0
Joshua Fleeks,WR,2,49,24.5,45,0
Jaylen Coleman,RB,6,49,8.2,26,1
Darius Lewis,WR,6,49,8.2,20,0
Dalen Cambre,WR,3,49,16.3,24,0
Jaedon Wilson,WR,3,49,16.3,30,0
Anthony Tyus III,RB,5,49,9.8,34,1
Joshua Burgett,TE,4,48,12.0,21,1
Jarek Broussard,RB,4,48,12.0,21,0
Jahmyl Jeter,RB,12,48,4.0,12,0
Isaac Jernagin,WR,6,48,8.0,14,0
Phil Mafah,RB,9,48,5.3,17,0
Devontae Houston,RB,10,48,4.8,19,0
Ellis Merriweather,RB,8,48,6.0,27,0
K.D. Hutchinson,WR,5,48,9.6,25,0
Kalani Norris,WR,2,47,23.5,30,0
Latrele Palmer,RB,6,47,7.8,13,0
Cole Finney,TE,4,47,11.8,20,0
Terrence Williams,RB,9,47,5.2,12,1
Jaylon Griffin,WR,4,47,11.8,19,0
Charlie Offerdahl,RB,2,47,23.5,36,0
Jack Colletto,FB,3,46,15.3,30,0
Trey Lowe,RB,2,46,23.0,41,0
Brian Snead,RB,9,46,5.1,14,0
Jesiah Irish,WR,3,46,15.3,23,0
Calvin Hill,RB,8,46,5.8,16,0
Justin Johnson Jr.,RB,8,46,5.8,10,1
AJ Toney,WR,8,46,5.8,16,0
A'Varius Sparrow,RB,5,46,9.2,25,0
Richard Mays Jr.,WR,1,46,46.0,46,0
Reagan Ealy,WR,7,46,6.6,15,0
Gavin Freeman,WR,3,46,15.3,41,0
Titus Lyons,TE,6,46,7.7,24,0
Jared Rus,TE,7,45,6.4,13,0
Kelley Joiner,RB,7,45,6.4,24,0
Jacquez Stuart,RB,10,45,4.5,11,0
Al-Jay Henderson,RB,6,45,7.5,13,0
Peter Montini,TE,2,45,22.5,25,0
Jamir Roberts,RB,1,45,45.0,45,0
Evan Lester Jr.,TE,6,45,7.5,25,1
Clayton Ollendieck,TE,6,45,7.5,11,0
Cade Harris,WR,2,45,22.5,41,1
Colby Bowman,WR,7,44,6.3,10,0
D'Wan Mathis,WR,6,44,7.3,19,0
Kevin Bauman,TE,3,44,14.7,22,0
Gavin Williams,RB,9,44,4.9,32,0
Antwain Littleton II,RB,6,44,7.3,18,0
Jaden Hullaby,TE,2,44,22.0,38,0
Ryan Marquez,WR,5,44,8.8,13,0
D.Q. James,RB,5,44,8.8,23,0
Isaiah Johnson,RB,8,44,5.5,13,2
Carlton Brown III,TE,4,44,11.0,37,0
Gunnar Helm,TE,5,44,8.8,19,0
Jack Jancek,WR,3,44,14.7,22,0
George Gumbs,DE,4,44,11.0,14,0
Joshua Nicholson,WR,4,44,11.0,18,1
Nate Anderson,WR,7,44,6.3,11,0
Decorion Temple,TE,1,44,44.0,44,0
Easton Messer,WR,1,44,44.0,44,1
Daetrich Harrington,RB,4,43,10.8,26,0
Tavion Thomas,RB,6,43,7.2,18,0
Camerun Peoples,RB,6,43,7.2,12,0
Logan Kendall,TE,5,43,8.6,16,1
Perris Jones,RB,6,43,7.2,11,2
Tommy Christakos,WR,4,43,10.8,17,0
Jaxon Smith-Njigba,WR,5,43,8.6,21,0
Jordan Mosley,WR,2,43,21.5,28,0
Emani Bailey,RB,7,43,6.1,16,0
Lenny Kuhl,TE,7,43,6.1,12,3
Robbie Ouzts,TE,4,43,10.8,17,0
Kahleil Jackson,WR,2,43,21.5,23,0
Maurice Bell,WR,13,42,3.2,15,0
Bryan Bradford,RB,5,42,8.4,14,1
Masen Wake,TE,10,42,4.2,10,0
Reese White,RB,8,42,5.3,15,2
Shawn Naim,WR,5,42,8.4,15,0
Ethan Hall,TE,6,42,7.0,20,1
Terrell Warner,WR,3,42,14.0,27,1
Deion Hankins,RB,4,42,10.5,16,0
Jhaylin Embry,WR,2,42,21.0,35,0
Levi Wentz,WR,1,42,42.0,42,0
Tyler Moore,TE,4,42,10.5,25,0
Umari Hatcher,WR,3,42,14.0,16,1
Chance Bell,RB,5,41,8.2,13,0
Chris Rodriguez Jr.,RB,5,41,8.2,17,0
Thad Franklin Jr.,RB,5,41,8.2,12,0
Jermaine Terry II,TE,7,41,5.9,18,0
Demarcus Jones II,RB,5,41,8.2,25,0
Patrick Smith,RB,8,41,5.1,14,0
Ramon Brown,RB,9,41,4.6,15,0
Jamie Felix,RB,6,41,6.8,17,1
Tobias Merriweather,WR,1,41,41.0,41,1
Preston Fox,WR,4,41,10.3,26,1
Tarique Milton,WR,2,40,20.0,28,0
Jaylan Franklin,TE,2,40,20.0,21,0
Spencer Witter,TE,4,40,10.0,22,0
ChaVon McEachern,RB,6,40,6.7,17,0
Omarion Hampton,RB,6,40,6.7,15,1
Matt Lauter,TE,4,40,10.0,29,0
Brandon Engel,WR,3,40,13.3,15,0
Jamal Bell,WR,2,39,19.5,30,0
Tyre Shelton,RB,8,39,4.9,8,0
Christian Turner,RB,5,39,7.8,17,1
Demariyon Houston,WR,6,39,6.5,12,1
Ky Thomas,RB,5,39,7.8,29,1
Elijah Young,RB,8,39,4.9,11,0
Caleb Anderson,WR,5,39,7.8,11,0
Nathan Carter,RB,5,39,7.8,18,0
Broc Lane,TE,6,39,6.5,16,1
Mitchell Evans,TE,3,39,13.0,18,1
Ahmani Marshall,RB,4,38,9.5,16,0
Jahleel Billingsley,TE,3,38,12.7,20,0
Deon Silas,RB,9,38,4.2,8,0
CJ Daniels,WR,3,38,12.7,25,1
Ryan King,WR,4,38,9.5,25,0
Jordan Johnson,RB,3,38,12.7,14,0
Brock Lampe,FB,2,38,19.0,31,0
Trevor Stephens,TE,2,38,19.0,20,0
Walter Dawn Jr.,WR,7,37,5.3,15,0
Khaleb Coleman,WR,3,37,12.3,22,1
Monte Pottebaum,FB,3,37,12.3,17,0
Marcel Murray,RB,7,37,5.3,12,0
Chris Mottillo,TE,3,37,12.3,20,1
Darvon Hubbard,RB,9,37,4.1,10,0
Will Derrick,WR,4,37,9.3,16,0
Cameron Wright,WR,4,37,9.3,20,0
Gunnar Greenwald,TE,4,37,9.3,16,0
Jonathon Brooks,RB,2,37,18.5,34,1
Jaylen Jones,S,3,37,12.3,20,0
Roydell Williams,RB,5,37,7.4,15,0
Cale Cabbiness,WR,2,37,18.5,25,1
Chase Curtis,TE,1,37,37.0,37,0
Jake Tafelski,RB,4,37,9.3,16,0
Brian Polendey,TE,6,36,6.0,15,0
Daiyan Henley,LB,1,36,36.0,36,0
T.J. Green,RB,5,36,7.2,13,0
Ari Broussard,RB,3,36,12.0,16,0
Jordan Young,WR,4,36,9.0,16,0
Bo Nix,QB,2,36,18.0,18,1
Erick All,TE,3,36,12.0,22,0
Terrell McDonald,TE,7,36,5.1,12,2
Camar Wheaton,RB,7,36,5.1,17,0
Anthony Williams Jr.,WR,4,36,9.0,19,0
Tavorus Jones,RB,2,36,18.0,32,0
Jordan Williams,TE,3,36,12.0,21,1
Malikhi Miller,WR,6,35,5.8,8,0
Sam Adams II,RB,5,35,7.0,15,2
Janari Dean,RB,6,35,5.8,11,0
Terry Wilkins,RB,5,35,7.0,14,0
Kobe Pace,RB,6,35,5.8,10,0
Marvin Landy,TE,2,35,17.5,24,0
Nick Presley,WR,6,35,5.8,15,0
Rico Arnold,WR,4,34,8.5,11,0
Tommy Bush,WR,3,34,11.3,15,1
Darwin Barlow,RB,3,34,11.3,20,0
Khyheem Waleed,WR,5,34,6.8,10,0
Antavious Willis,RB,8,34,4.3,9,0
Abdur-Rahmaan Yaseen,WR,4,34,8.5,13,0
Byron Cardwell,RB,4,34,8.5,13,1
Luke Deal,TE,3,34,11.3,32,0
Keegan Wilburn,WR,1,34,34.0,34,0
Colby McDonald,RB,4,34,8.5,17,0
Sam Roush,TE,2,34,17.0,23,0
Savion Red,RB,6,34,5.7,11,0
De'Nylon Morrissette,WR,4,34,8.5,16,0
Jay Fair,WR,2,34,17.0,23,0
Andrew Paige,WR,3,34,11.3,23,0
Jayson Littlejohn,TE,2,34,17.0,17,2
C.J. Williams,WR,4,34,8.5,14,0
Malik Cunningham,QB,1,33,33.0,33,0
Dylan McDuffie,RB,5,33,6.6,9,0
Ryan Lezon,RB,5,33,6.6,15,0
Carter Boatwright,TE,4,33,8.3,23,0
Chris Parker,WR,4,33,8.3,15,0
Kai Puailoa-Rojas,RB,4,33,8.3,14,0
Dylan Paine,RB,4,33,8.3,22,0
Mason Blakemore,RB,4,33,8.3,21,0
Wesley Grimes,WR,4,33,8.3,13,1
Deon Fountain,WR,1,32,32.0,32,0
Garrett Greene,QB,4,32,8.0,12,0
Chris Scott,WR,4,32,8.0,15,0
Chamon Metayer,TE,1,32,32.0,32,0
Monte Watkins,RB,5,32,6.4,22,1
Jacob Flynn,WR,5,32,6.4,10,1
Kyle Patterson,TE,3,32,10.7,11,0
Ryan Hoerstkamp,TE,2,32,16.0,32,1
Brenen Thompson,WR,1,32,32.0,32,0
Xavier Brown,RB,9,32,3.6,8,0
Nathan Kent,WR,1,32,32.0,32,0
Wyatt Fischer,WR,2,31,15.5,20,1
Devyn Ford,RB,5,31,6.2,12,0
Quincy Brown,WR,3,31,10.3,17,2
Mason Mangum,WR,1,31,31.0,31,0
Cade McDonald,WR,3,31,10.3,15,0
Zac Larrier,QB,2,31,15.5,37,0
Kyle Monangai,RB,6,31,5.2,7,0
Maximilian Mang,TE,5,31,6.2,8,0
Jaison Patterson,RB,7,31,4.4,11,0
Talyn Shettron,WR,3,31,10.3,16,1
Ty Robinson,WR,3,31,10.3,12,0
Robert Briggs Jr.,RB,7,31,4.4,16,0
Alec Wick,WR,2,31,15.5,17,0
Chandler Speights,WR,6,30,5.0,9,0
Josh Falo,TE,4,30,7.5,12,2
Adam Beale,WR,2,30,15.0,24,0
Kavosiey Smoke,RB,3,30,10.0,14,0
Joe Ervin,RB,8,30,3.8,14,0
Duke Olges,TE,3,30,10.0,15,1
Tyler Crowe,RB,2,30,15.0,26,0
Marcus Burke,WR,4,30,7.5,14,0
David Larkins,TE,3,30,10.0,17,0
Tar'Varish Dawson,WR,2,30,15.0,22,0
Bobby Wooden,S,6,30,5.0,9,0
Rylan Green,TE,4,30,7.5,12,0
Caleb Rillos,TE,2,30,15.0,15,1
Dwartney Wortham,WR,2,30,15.0,24,0
Bryant Kieft,TE,2,30,15.0,20,0
Jaylon Robinson,WR,5,29,5.8,16,0
Turon Ivy Jr.,TE,2,29,14.5,25,0
Oscar Adaway III,RB,5,29,5.8,11,1
Marcus Carroll,RB,5,29,5.8,13,0
Jordan Younge-Humphrey,RB,4,29,7.3,14,0
Caleb Robinson,RB,6,29,4.8,8,0
Shaadie Clayton-Johnson,RB,7,29,4.1,16,0
Vaughn Pemberton,RB,7,29,4.1,8,0
C.J. Hawkins,TE,2,29,14.5,20,0
Bryce Duke,RB,3,29,9.7,27,1
Miles Scott,DB,4,29,7.3,19,0
Martin Blake,RB,1,29,29.0,29,0
Robert Burns,RB,5,28,5.6,8,0
Omar Manning,WR,4,28,7.0,13,0
Daniel Parker,FB,4,28,7.0,12,0
Nolan Quinlan,TE,7,28,4.0,8,0
Jaren Hall,QB,2,28,14.0,22,1
Nolan Matthews-Harris,TE,2,28,14.0,29,0
Broc Thompson,WR,3,28,9.3,18,0
Gee Scott Jr.,TE,5,28,5.6,16,1
TreVeyon Henderson,RB,4,28,7.0,31,1
Russell Dixon,TE,3,28,9.3,19,0
Alex Maxwell,WR,2,28,14.0,20,0
La'Vell Wright,RB,6,28,4.7,13,0
Malcolm Johnson Jr.,WR,2,28,14.0,15,0
Kyre Duplessis,WR,2,28,14.0,20,0
Reggie Virgil,WR,1,28,28.0,28,0
Jostein Clarke,WR,4,28,7.0,13,0
Jamyest Williams,RB,4,27,6.8,20,0
Cooper Lutz,RB,1,27,27.0,27,0
Marquez Bell,WR,3,27,9.0,11,0
Nate Jefferson,WR,4,27,6.8,10,0
Tyler Savage,TE,2,27,13.5,24,0
Miyan Williams,RB,5,27,5.4,12,0
Taye McWilliams,RB,5,27,5.4,9,0
Hudson Henry,TE,4,27,6.8,11,0
Nigel Drummond II,WR,3,27,9.0,10,0
Gavin Thomson,WR,2,27,13.5,19,0
Miles Davis,RB,6,27,4.5,14,0
Jeremiah Franklin,TE,5,27,5.4,9,0
Kaleb Johnson,RB,4,27,6.8,14,0
Toby Payne,TE,2,27,13.5,15,1
Davis Dalton,WR,1,27,27.0,27,0
Casey Coll,TE,2,27,13.5,23,0
Zach Westmoreland,LB,2,27,13.5,21,0
Johnny Martin,RB,3,27,9.0,13,0
CJ Donaldson Jr.,RB,9,27,3.0,9,0
Christian Beal-Smith,RB,5,26,5.2,9,0
Trelon Smith,RB,2,26,13.0,16,0
Jakairi Moses,RB,5,26,5.2,26,0
A'Jon Vivens,RB,4,26,6.5,19,0
Iverson Celestine,RB,4,26,6.5,10,0
Aidan Bitter,WR,4,26,6.5,16,0
Sevion Morrison,RB,3,26,8.7,13,0
Terence Loville,WR,1,26,26.0,26,0
Jovantae Barnes,RB,5,26,5.2,13,0
Andre Greene Jr.,WR,3,26,8.7,13,1
Tai Lavatai,QB,1,26,26.0,26,1
Kibet Chepyator,TE,3,26,8.7,14,0
Darius De Los Reyes,WR,3,26,8.7,9,0
Braylin Presley,RB,5,26,5.2,9,0
Jaden Milliner,WR,2,26,13.0,18,0
Jayshon Platt,WR,3,26,8.7,14,0
Terry Moore,S,4,26,6.5,15,0
Greyson Morgan,TE,2,26,13.0,21,0
Andrew Clair,RB,6,25,4.2,9,0
Kenny Brewer III,WR,3,25,8.3,10,0
Chez Mellusi,RB,2,25,12.5,23,1
Quinton Cooley,RB,3,25,8.3,10,0
Jam Griffin,RB,4,25,6.3,19,0
Charvis Thornton,RB,5,25,5.0,15,0
Joey Braasch,RB,4,25,6.3,8,0
Brian Brewton,RB,5,25,5.0,10,0
Chase Penry,WR,2,25,12.5,14,0
Jake Clemons,TE,5,25,5.0,10,1
Shaleak Knotts,WR,5,25,5.0,18,0
Tyler Morris,WR,3,25,8.3,9,0
Earnest Crownover,RB,1,25,25.0,25,0
Hank Beatty,WR,7,25,3.6,8,0
Leon Haughton Jr.,WR,1,25,25.0,25,0
Jeremiah Noga,WR,2,25,12.5,21,0
Cole Peterlin,WR,2,25,12.5,14,0
LaMarcus Brand,WR,4,25,6.3,12,0
Josh Berry,RB,3,25,8.3,17,0
Sean Clifford,QB,2,24,12.0,25,0
Gary Williams,TE,2,24,12.0,23,0
Jaren Mangham,RB,4,24,6.0,10,0
LV Bunkley-Shelton,WR,2,24,12.0,14,0
Ben Gulbranson,QB,1,24,24.0,27,0
Damien Moore,RB,5,24,4.8,10,0
Landen King,TE,1,24,24.0,24,0
Brendon Barrow,RB,4,24,6.0,11,0
Colby Powers,TE,5,24,4.8,9,0
Anthony Hankerson,RB,5,24,4.8,15,0
Shield Taylor,TE,4,24,6.0,12,0
Isaiah Gash,RB,3,24,8.0,20,0
Greg Desrosiers Jr.,RB,8,24,3.0,8,0
Jonah Coleman,RB,8,24,3.0,14,0
Gavin Garcia,RB,1,24,24.0,24,0
Jordan Ford,RB,5,24,4.8,10,2
Jamaal Pritchett,WR,2,24,12.0,12,0
Dylan Sampson,RB,3,24,8.0,19,0
Dean Connors,RB,8,24,3.0,7,1
Clevester Hines III,CB,2,24,12.0,14,0
Alec Sinkfield,RB,4,23,5.8,16,0
Demarcus Gregory,WR,3,23,7.7,13,0
Connor Bazelak,QB,1,23,23.0,23,0
Trey Potts,RB,3,23,7.7,14,0
Jamontez Woods,RB,3,23,7.7,11,0
Keyvone Lee,RB,3,23,7.7,10,1
TJ McDaniel,RB,8,23,2.9,13,0
Will Swanson,TE,2,23,11.5,18,0
Brandon Hayes,WR,1,23,23.0,23,0
Zyell Griffin,WR,2,23,11.5,14,1
Connor Witthoft,TE,3,23,7.7,12,0
Al-Shadee Salaam,RB,9,23,2.6,10,0
Marquis Shoulders,WR,3,23,7.7,11,1
Chance Black,RB,3,23,7.7,20,0
Peter Kikwata,WR,1,23,23.0,23,0
Dre'lyn Washington,RB,4,23,5.8,10,0
Larry Stephens,WR,2,23,11.5,21,0
Steven McBride,WR,2,23,11.5,16,0
Caleb Fauria,TE,3,23,7.7,15,0
Hunter Rogers,LS,1,23,23.0,23,1
Dallan Hayden,RB,4,23,5.8,10,0
Kaydin Pope,WR,3,23,7.7,14,0
Calvin Johnson II,WR,2,23,11.5,23,0
Jake Boust,TE,5,23,4.6,7,0
Chase Sowell,WR,2,23,11.5,14,0
Tre Siggers,RB,5,22,4.4,9,0
Will Wallace,TE,4,22,5.5,15,0
Michael Bollinger,TE,3,22,7.3,14,1
Lorenzo Lingard,RB,2,22,11.0,15,0
Luke Baker,TE,2,22,11.0,17,0
Velton Gardner,RB,8,22,2.8,9,0
Kelvin Dean,RB,2,22,11.0,14,0
Duane Martin,TE,1,22,22.0,22,0
James Bomba,TE,5,22,4.4,8,0
Nick Kallerup,TE,2,22,11.0,16,1
DeAndre Hughes,WR,1,22,22.0,22,0
Dan Villari,TE,1,22,22.0,22,0
Javon Gipson,WR,2,22,11.0,13,0
Chris Lewis,WR,2,22,11.0,20,1
Darrell Harding Jr.,WR,3,21,7.0,8,0
Doug Emilien,WR,2,21,10.5,11,1
Jacob Hopper,TE,2,21,10.5,13,0
Kaevion Mack,WR,2,21,10.5,12,0
Kahlil Brantley,TE,4,21,5.3,8,1
Kaleo Ballungay,TE,3,21,7.0,10,0
Cameron Ross,WR,2,21,10.5,12,0
Jake Orlando,TE,3,21,7.0,17,0
Erik Olsen,TE,5,21,4.2,7,0
George Pettaway,RB,5,21,4.2,11,0
Kaden Saunders,WR,2,21,10.5,13,0
Luke Soto,TE,1,21,21.0,21,0
Zach Marsh Wojan,TE,1,21,21.0,21,1
Greg Garner,RB,4,21,5.3,8,0
Christian Brown,RB,2,21,10.5,12,0
John Michael Gyllenborg,TE,3,21,7.0,10,0
Griffin Waiss,TE,1,21,21.0,21,0
A.J. Turner,RB,4,21,5.3,24,1
DK Billingsley,RB,4,20,5.0,9,0
Donta Anthony Jr.,TE,4,20,5.0,9,0
Bryson Jackson,WR,2,20,10.0,12,0
Matt Bjorson,TE,1,20,20.0,20,0
Jimmy Calloway,WR,2,20,10.0,17,0
Caleb Coombs,WR,3,20,6.7,9,0
Cameron Hite,TE,2,20,10.0,17,1
Leon Franklin,RB,1,20,20.0,20,1
Zach Fryar,TE,2,20,10.0,15,0
Ben Furtney,TE,1,20,20.0,20,0
Trevor Evans,WR,2,20,10.0,14,0
Dallas Payne,TE,3,20,6.7,13,0
Dyson Frank,TE,2,20,10.0,16,0
Braxton Burmeister,QB,1,19,19.0,19,0
Randall St. Felix,WR,3,19,6.3,8,0
Mitch Rossi,TE,2,19,9.5,16,1
Jarett Garner,WR,2,19,9.5,10,0
Austin Osborne,WR,2,19,9.5,10,0
Chevan Cordeiro,QB,1,19,19.0,19,0
Tony Mathis Jr.,RB,7,19,2.7,9,0
Treshaun Ward,RB,6,19,3.2,7,0
Jaylon Barden,WR,3,19,6.3,17,0
Armoni Goodwin,RB,4,19,4.8,14,0
Jackson McDonald,TE,2,19,9.5,12,0
Malick Meiga,WR,3,19,6.3,7,0
Dean Tate,WR,3,19,6.3,8,0
Terence Fall,WR,1,19,19.0,19,0
Irone Jackson,WR,3,19,6.3,12,0
Josh McCray,RB,4,19,4.8,9,0
Cade Klubnik,QB,1,19,19.0,19,0
Drew Cassens,TE,3,19,6.3,13,1
Brandon Thomas,RB,3,19,6.3,9,0
Brandon Frazier,TE,2,19,9.5,12,0
Austin Erickson,WR,2,19,9.5,12,0
DJ Riles,QB,4,19,4.8,14,0
Alex Perry,WR,2,19,9.5,15,0
Tyler Harrell,WR,2,18,9.0,12,0
Wyatt Liewer,WR,2,18,9.0,13,0
Malcolm Epps,TE,3,18,6.0,10,2
DeCarlos Brooks,RB,8,18,2.3,7,0
Luca Diamont,WR,1,18,18.0,18,0
Munir McClain,WR,2,18,9.0,12,0
Dajon Harrison,WR,6,18,3.0,9,0
Aaron Young,RB,1,18,18.0,18,1
Christian Jourdain,WR,2,18,9.0,10,0
Dane Olson,WR,2,18,9.0,15,0
Donnie Gray,WR,1,18,18.0,18,0
Anderson Castle,RB,1,18,18.0,18,1
August Drews,TE,1,18,18.0,18,0
Kamdyn Benjamin,WR,3,18,6.0,9,0
Malik Bowen-Sims,WR,2,18,9.0,12,0
Jordan Brown,WR,3,18,6.0,10,0
Junior Vandeross III,WR,1,18,18.0,18,0
Tucker Holloway,WR,3,18,6.0,8,0
Luke Besh,WR,2,18,9.0,13,0
Miles Kitselman,TE,2,18,9.0,13,0
Dante Capolungo,WR,1,18,18.0,18,0
Tyhier Tyler,QB,2,17,8.5,11,0
Luke Bolden,TE,1,17,17.0,17,1
Casey Kelly,TE,3,17,5.7,13,1
Griffin Moore,TE,1,17,17.0,17,0
Kurtis Rourke,QB,1,17,17.0,17,0
Sage Ennis,TE,2,17,8.5,13,0
Christian Fitzpatrick,WR,2,17,8.5,11,0
Silas Starr,WR,3,17,5.7,7,0
Griffin Little,TE,2,17,8.5,13,0
Brandon Niemenski,TE,3,17,5.7,11,1
Tajay Ahmed,RB,2,17,8.5,11,0
Victor Konopka,TE,1,17,17.0,17,0
Taniela Pututau,TE,2,17,8.5,13,0
Samuel Brown V,RB,4,17,4.3,9,0
Jack Reynolds,WR,3,17,5.7,17,0
J.J. Jernighan,RB,5,17,3.4,11,1
Ben Jefferson,WR,1,17,17.0,17,0
Ty Washington,TE,1,17,17.0,17,1
Jacob Kibodi,RB,3,16,5.3,8,0
Dominic Gicinto,WR,2,16,8.0,9,0
Mike Roussos,WR,2,16,8.0,16,0
Nathan Bax,TE,3,16,5.3,11,0
John Rhys Plumlee,QB,1,16,16.0,16,0
Arik Gilbert,TE,2,16,8.0,12,1
Ze'Vian Capers,WR,1,16,16.0,16,0
Tonka Hemingway,DT,1,16,16.0,16,0
Harlan Dixon,RB,1,16,16.0,16,0
Clay Millen,QB,1,16,16.0,16,0
Jadon Jackson,WR,2,16,8.0,10,0
Kendric Blake Jr.,WR,1,16,16.0,16,0
Jake Schultz,FB,2,16,8.0,13,0
Elelyon Noa,RB,2,16,8.0,9,0
Isaiah Davis,WR,1,16,16.0,16,0
Zhighlil McMillan,WR,1,16,16.0,16,0
Marcus Harris,WR,2,16,8.0,13,0
Javonte Sherman,WR,1,16,16.0,16,0
Tariq Sims,RB,4,16,4.0,6,0
Jamal Johnson,RB,5,16,3.2,7,0
Will Taylor,WR,5,16,3.2,20,1
Reggie Love III,RB,4,16,4.0,7,0
Jasaiah Gathings,WR,1,16,16.0,16,0
Marcus Young,TE,3,16,5.3,10,0
Tyler Holzworth,RB,2,16,8.0,9,0
Reed Tyler,TE,4,15,3.8,6,1
Deshaun Fenwick,RB,4,15,3.8,11,0
Caleb Chapman,WR,1,15,15.0,15,0
Spencer Rattler,QB,1,15,15.0,15,0
Gary Bryant Jr.,WR,2,15,7.5,8,0
Matthew Hibner,TE,2,15,7.5,10,0
Taji Hudson,WR,1,15,15.0,15,0
Cole Snyder,QB,1,15,15.0,15,0
Todd Justice,TE,1,15,15.0,15,0
Jackson Hensley,WR,1,15,15.0,15,0
Bryan Robinson,WR,1,15,15.0,15,0
Mekhi Fox,WR,1,15,15.0,15,0
CJ Stokes,RB,1,15,15.0,15,0
Donovan Smith,QB,1,15,15.0,15,1
Preston Daniel,TE,3,15,5.0,7,1
Denzel Boston,WR,2,15,7.5,10,0
Landon Ibieta,WR,2,15,7.5,10,0
Amari Niblack,TE,1,15,15.0,15,1
Victor Rosa,RB,5,15,3.0,12,0
Nick Ragano,WR,3,15,5.0,6,0
Brennan Holmes,WR,1,15,15.0,15,0
Nasjzae Bryant-Lelei,RB,3,15,5.0,8,0
Jaylen Anderson,RB,1,15,15.0,15,0
Zayin West,DE,1,14,14.0,14,0
Trey Blount,WR,3,14,4.7,7,0
Drake De Iuliis,TE,3,14,4.7,7,0
John Hassell,TE,3,14,4.7,8,0
Holton Ahlers,QB,1,14,14.0,14,0
Evan Francioni,WR,1,14,14.0,14,0
Marquel Tinsley,WR,3,14,4.7,10,0
Jaden Dottin,WR,2,14,7.0,9,0
Chip Trayanum,RB,1,14,14.0,14,0
Nay'Quan Wright,RB,1,14,14.0,14,0
Terrion Avery,RB,1,14,14.0,14,0
Payton Hunter,WR,1,14,14.0,14,0
Emmanuel Henderson Jr.,WR,1,14,14.0,14,0
Nick Mosley,RB,2,14,7.0,7,0
Garret Reynolds,WR,2,14,7.0,7,0
Ethan Erickson,TE,1,14,14.0,14,1
Camden Sirmon,WR,1,14,14.0,14,0
Will Rogers,QB,1,13,13.0,13,0
Trey Sanders,RB,2,13,6.5,10,0
Tommy DeVito,QB,0,13,0.0,13,0
Dennis Robinson,WR,3,13,4.3,10,0
Sol Rascon,WR,1,13,13.0,13,0
Jovany Ruiz-Navarro,WR,2,13,6.5,8,0
Beau Coberley,WR,2,13,6.5,9,0
Aaron Jackson,TE,4,13,3.3,10,1
Matt Alaimo,TE,2,13,6.5,8,0
Dillon Gabriel,QB,1,13,13.0,13,0
Gerald Green,RB,3,13,4.3,9,0
J.J. Hester,WR,1,13,13.0,13,0
Kejon Owens,RB,4,13,3.3,9,0
Isaiah Holiness,WR,1,13,13.0,13,0
Hunter Salmon,TE,2,13,6.5,9,0
Francis Sherman,TE,1,13,13.0,13,0
Charlie Norman,RB,1,13,13.0,13,0
Trey Blair,RB,2,13,6.5,12,0
Braylon Braxton,QB,1,13,13.0,13,0
Cameron Bonner,WR,1,13,13.0,13,0
Damari Alston,RB,1,13,13.0,13,0
Tiyon Evans,RB,6,13,2.2,8,0
Iverson Hooks,WR,1,13,13.0,13,0
Denzil Alleyne,WR,2,13,6.5,8,0
TJ Harden,RB,4,13,3.3,10,0
Chase Hayden,RB,2,12,6.0,8,0
Frank Harris,QB,2,12,6.0,9,0
Nigel Fitzgerald,WR,2,12,6.0,7,0
Anthony Queeley,WR,1,12,12.0,12,0
Gunner Britton,OL,1,12,12.0,12,0
Josh Delgado,WR,1,12,12.0,12,0
Micah Hilts,TE,1,12,12.0,12,0
Cross Patton,RB,1,12,12.0,12,0
Preston Terrell,WR,2,12,6.0,6,0
Levi Gazarek,TE,3,12,4.0,5,0
Jack Mashburn,TE,2,12,6.0,10,0
Daniel Carter,RB,3,12,4.0,8,0
Jameson Geers,TE,2,12,6.0,8,0
Jonzell Norrils,RB,2,12,6.0,8,0
Eni Falayi,TE,2,12,6.0,7,0
Zion Turner,QB,2,12,6.0,7,1
Ben Buechel,TE,1,12,12.0,12,0
Michael Harrison,TE,2,12,6.0,9,0
Jaylen Sargent,WR,2,12,6.0,7,0
