6,213,ARI,Dante Stills,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,West Virginia,College Stats,StilDa01
6,214,NWE,Ameer Speed,CB,,,0,0,0,,,,,,,,,,,,,,,,,,Michigan St.,,SpeeAm00
6,215,LAR,Zach Evans,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi,College Stats,EvanZa00
6,216,SFO,Dee Winters,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,TCU,College Stats,WintDe00
6,217,CIN,Brad Robbins,P,,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats,RobbBr00
7,218,CHI,Travis Bell,DL,,,0,0,0,,,,,,,,,,,,,,,,,,Kennesaw St.,,BellTr01
7,219,DET,Antoine Green,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina,College Stats,GreeAn00
7,220,NYJ,Zack Kuntz,TE,24,,0,0,0,,,,,,,,,,,,,,,,,,Old Dominion,,KuntZa00
7,221,IND,Jaylon Jones,DB,21,,0,0,0,,,,,,,,,,,,,,,,,,Texas A&M,College Stats,JoneJa13
7,222,MIN,DeWayne McBride,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Ala-Birmingham,College Stats,McBrDe00
7,223,LAR,Ethan Evans,P,,,0,0,0,,,,,,,,,,,,,,,,,,Wingate,,EvanEt00
