Shayne Simon,LB,28,17,45,2.0,15,6,0,0,0,0,1
Mark Milton,CB,34,11,45,0.0,0,2,1,2,2,0,0
Isaiah Foskey,DE,23,22,45,11.0,80,0,0,0,0,0,1
K.J. Wallace,DB,28,17,45,1.0,9,1,1,0,0,0,0
M.J. Griffin,DB,23,22,45,0.0,0,1,2,28,28,0,1
Cormontae Hamilton,DL,22,23,45,4.5,26,2,0,0,0,0,0
Andre Seldon,DB,28,17,45,0.0,0,4,1,19,19,1,1
Ajani Carter,CB,29,16,45,0.0,0,5,1,8,8,0,2
Seth Coleman,LB,24,21,45,4.5,25,6,0,0,0,0,0
Drew Francis,LB,21,24,45,1.0,7,2,0,0,0,0,0
Bud Clark,S,35,10,45,0.0,0,5,5,83,41,1,0
Zion Puckett,S,21,24,45,1.0,2,2,0,0,0,0,1
Colby Wooden,DT,36,9,45,6.0,48,3,0,0,0,0,3
Bryquice Brown,CB,30,15,45,0.0,0,2,1,0,0,0,1
Terrion Arnold,DB,34,11,45,0.0,0,8,1,21,21,0,0
Evan Slocum,DB,28,17,45,0.0,0,3,0,0,0,0,0
Pryce Yates,DL,12,33,45,4.5,34,0,0,0,0,0,1
Michael Batton,LB,31,14,45,0.0,0,2,0,0,0,0,1
Marcellas Dial,DB,33,12,45,0.0,0,12,3,3,3,0,0
Hershey McLaurin,S,25,20,45,0.0,0,1,0,0,0,0,0
Darius Johnson,DL,19,26,45,2.0,8,0,0,0,0,0,0
Ryan Cooper Jr.,DB,28,17,45,1.0,9,10,3,0,0,0,0
Kenderick Duncan,S,32,12,44,0.0,0,0,0,0,0,0,0
George Nyakwol,S,31,13,44,1.0,12,1,1,25,25,0,2
Christian Dixon,LB,22,22,44,2.5,10,1,0,0,0,0,2
Diamonte Tucker-Dorsey,LB,22,22,44,2.5,13,1,0,0,0,0,1
Jamare Edwards,DL,23,21,44,6.5,36,0,0,0,0,0,1
Noah Shannon,DL,24,20,44,2.0,18,1,0,0,0,0,0
Judge Culpepper,DT,13,31,44,1.0,6,0,0,0,0,0,1
T-Mac Simpson,S,35,9,44,0.0,0,0,0,0,0,0,2
Coen King,S,27,17,44,0.0,0,1,1,0,0,0,0
Anthony Goodlow,DE,24,20,44,2.0,13,2,0,0,0,0,0
Kwabena Bonsu,DL,18,26,44,3.0,24,0,0,0,0,0,1
Khalid Duke,DE,32,12,44,3.0,20,1,0,0,0,0,0
Mohamed Kamara,DL,24,20,44,8.5,53,0,0,0,0,0,2
Quinton Newsome,DB,27,17,44,2.0,20,10,0,0,0,0,1
Javon Solomon,DE,20,24,44,4.5,40,0,0,0,0,0,0
Jamil Muhammad,DE,20,24,44,1.5,15,2,1,-1,-1,0,1
Nelson Paul,DE,31,13,44,5.0,34,1,0,0,0,0,1
Upton Stout,DB,29,15,44,0.0,0,2,4,105,34,1,0
Tyler Elsdon,LB,26,18,44,1.0,2,1,0,0,0,0,0
Shamar McCollum,LB,19,25,44,4.5,33,1,0,0,0,0,0
Dorian Mausi,LB,19,25,44,0.0,0,1,0,0,0,0,0
Raishein Thomas,DE,13,31,44,1.5,9,3,0,0,0,0,1
Dontay Corleone,DL,19,25,44,3.0,18,0,0,0,0,0,2
Tyreek Chappell,DB,31,13,44,0.0,0,8,0,0,0,0,0
Braden Siders,DE,35,9,44,7.0,28,1,0,0,0,0,0
Langston Long,S,23,21,44,0.0,0,2,0,0,0,0,1
Barryn Sorrell,DE,17,27,44,5.5,46,1,0,0,0,0,1
Jackie Matthews,S,27,17,44,0.0,0,4,2,7,7,0,0
Jamie Sheriff,DL,19,25,44,6.0,50,2,0,0,0,0,1
Fatafehi Vailea,DL,15,29,44,0.5,5,0,0,0,0,0,1
Tavius Robinson,LB,17,27,44,7.0,57,1,0,0,0,0,5
Quentavius Scandrett,DB,27,17,44,0.0,0,2,1,34,34,0,0
Tyree Carlisle,CB,27,17,44,0.0,0,3,0,0,0,0,1
Jayden Davis,DB,20,24,44,0.0,0,0,0,0,0,0,1
Tobias Harris,CB,22,22,44,1.0,11,11,1,0,0,0,0
Brock Martin,DE,31,12,43,4.5,27,1,0,0,0,0,1
Alfred Bryant,LB,20,23,43,4.0,33,1,0,0,0,0,1
Seyddrick Lakalaka,LB,21,22,43,1.0,7,2,0,0,0,0,0
Caden McDonald,LB,18,25,43,2.0,16,2,1,3,3,0,0
Steve Stephens IV,DB,23,20,43,0.0,0,2,0,0,0,0,0
Myles Sims,DB,28,15,43,0.0,0,3,1,1,1,0,0
Caleb Tannor,DE,25,18,43,2.5,29,2,0,0,0,0,0
Michael Fairbanks II,LB,10,33,43,1.5,10,0,0,0,0,0,0
Ralen Goforth,LB,35,8,43,0.0,0,0,1,31,31,1,0
TQ Newsome,LB,24,19,43,0.0,0,1,1,2,2,0,1
Jeramy Passmore,DL,12,31,43,1.0,9,0,0,0,0,0,0
Garmon Randolph,LB,23,20,43,4.5,28,0,0,0,0,0,0
Brian Ugwu,DL,19,24,43,5.0,34,0,1,6,6,0,0
Jamal Morris,LB,22,21,43,0.0,0,0,0,0,0,0,1
Mishael Powell,CB,29,14,43,0.0,0,0,0,0,0,0,0
Ben Johnson,S,15,28,43,0.0,0,0,0,0,0,0,0
Mekhi Garner,CB,26,17,43,0.0,0,4,0,0,0,0,0
Davion Ross,DB,32,11,43,0.0,0,6,1,0,0,0,1
Juwan Mitchell,LB,21,22,43,0.0,0,2,1,48,48,0,0
Devo Bridges,DL,28,15,43,2.0,6,0,0,0,0,0,0
Mekhi Wingo,DL,24,19,43,3.0,29,4,0,0,0,0,1
Devin Lafayette,S,18,25,43,0.5,5,1,1,0,0,0,1
Dennis Barnes,DB,27,16,43,0.0,0,6,0,0,0,0,0
Benjamin Perry,DB,31,12,43,0.0,0,3,0,0,0,0,0
Jalen Stroman,S,22,21,43,0.0,0,2,0,0,0,0,2
Grady Kelly,DL,13,30,43,1.0,3,2,0,0,0,0,0
Debo Williams,LB,27,16,43,1.5,9,0,0,0,0,0,1
Chau Smith-Wade,DB,31,12,43,0.0,0,8,2,28,28,0,2
Treydan Stukes,CB,30,13,43,0.0,0,5,1,11,11,0,0
Ridge Texada,CB,38,5,43,0.0,0,15,3,124,118,1,0
Dezjhon Malone,CB,34,9,43,0.0,0,5,3,31,31,0,0
Jordan Mahoney,DB,28,15,43,0.0,0,6,3,100,94,1,3
Drew Kulick,LB,20,23,43,1.0,8,1,0,0,0,0,0
Lu Tillery,CB,28,15,43,4.0,34,0,0,0,0,0,2
Kristopher Moll,LB,26,16,42,1.0,1,0,0,0,0,0,0
Anthony Montalvo,DT,22,20,42,1.5,3,2,0,0,0,0,0
Jaden Hunter,LB,22,20,42,1.5,10,0,0,0,0,0,0
Jason Maitre,CB,23,19,42,1.0,6,6,1,0,0,0,0
Patrick Fields,S,27,15,42,2.0,7,1,0,0,0,0,0
Dominique Hampton,DB,26,16,42,0.0,0,4,0,0,0,0,0
Chris Mills,CB,25,17,42,0.0,0,8,0,0,0,0,1
Koby Cumberlander,DL,18,24,42,6.5,43,0,0,0,0,0,1
Zacch Pickens,DT,22,20,42,2.5,14,3,0,0,0,0,0
Kirk Lockhart,S,27,15,42,0.0,0,0,0,0,0,0,1
DeJordan Mask,DB,23,19,42,0.0,0,2,3,15,15,0,0
Kelee Ringo,CB,37,5,42,0.0,0,7,2,45,45,0,1
Khari Coleman,LB,24,18,42,4.5,34,0,0,0,0,0,1
Brandon Crossley,S,33,9,42,0.0,0,5,1,0,0,0,0
Deshawn Jones Jr.,CB,36,6,42,0.0,0,4,1,4,4,0,0
Ethan Barr,LB,23,19,42,0.0,0,0,0,0,0,0,0
OC Brothers,LB,33,9,42,1.0,6,3,0,0,0,0,0
Atlias Bell,DL,21,21,42,3.5,20,0,0,0,0,0,1
Tyrone Lewis Jr.,S,14,28,42,0.0,0,1,0,0,0,0,0
Devon Witherspoon,CB,33,9,42,0.0,0,14,3,97,57,0,0
Kerion Martin,S,17,25,42,0.0,0,2,0,0,0,0,1
Keonta Jenkins,LB,24,18,42,0.0,0,3,1,0,0,0,0
Kendrick Simpkins,DB,28,14,42,0.0,0,2,1,0,0,0,1
Darrell Luter Jr.,CB,29,13,42,0.0,0,7,1,21,21,0,0
Quinyon Mitchell,CB,27,15,42,0.0,0,19,5,51,45,2,0
Jadrian Taylor,DE,21,21,42,9.5,71,3,0,0,0,0,2
Lazarus Williams,DL,26,16,42,7.5,53,3,0,0,0,0,2
Michael Mack II,CB,28,14,42,0.0,0,3,1,11,11,0,0
Camby Goff,S,20,22,42,0.5,1,9,3,25,14,0,0
Mbiti Williams Jr.,CB,24,18,42,0.5,5,5,1,31,31,0,0
Jianni Woodson-Brooks,LB,24,18,42,0.0,0,1,0,0,0,0,0
Bryce Hampton,CB,30,12,42,0.0,0,3,0,0,0,0,0
Chibueze Onwuka,DT,17,24,41,1.0,6,0,0,0,0,0,0
Juwuan Jones,DE,19,22,41,1.5,3,0,1,38,38,1,0
Kieren Douglas,LB,29,12,41,1.0,5,0,1,0,0,0,0
Chase Williams,DB,24,17,41,0.0,0,3,2,0,0,0,0
Divaad Wilson,DB,32,9,41,0.0,0,4,3,12,12,0,1
Jarvis Ware,DB,27,14,41,0.0,0,4,0,0,0,0,0
Dorian Jackson,CB,25,16,41,1.0,4,8,1,9,9,0,2
Brennan Jackson,DE,17,24,41,6.0,49,3,0,0,0,0,1
Markees Watts,DE,22,19,41,4.0,22,0,1,0,0,0,1
Steven Gilmore,DB,25,16,41,0.0,0,10,3,67,37,1,0
Nicktroy Fortune,CB,28,13,41,0.0,0,5,0,0,0,0,1
Garret Fountain,DL,23,18,41,3.0,21,0,0,0,0,0,0
Maverick Hansen,DL,15,26,41,0.0,0,0,0,0,0,0,0
Makari Paige,DB,19,22,41,1.0,7,2,1,8,8,0,0
Tyler Bride,DB,29,12,41,0.0,0,9,2,32,32,0,0
Kershawn Fisher,LB,26,15,41,2.0,6,0,0,0,0,0,0
Devin Neal,DB,31,10,41,1.0,1,1,2,0,0,0,1
Malik Fleming,DB,27,14,41,0.0,0,6,3,49,30,0,0
Cooper McDonald,LB,26,15,41,2.0,14,2,0,0,0,0,0
Christian Williams,S,27,14,41,0.0,0,3,0,0,0,0,0
Josh Wallace,DB,32,9,41,0.0,0,8,2,0,0,0,0
LJ Early,DB,33,8,41,0.0,0,10,2,3,3,0,1
Kobe King,LB,20,21,41,0.0,0,3,0,0,0,0,0
Connor O'Toole,DE,22,19,41,1.5,11,1,0,0,0,0,0
Joshua Pickett,CB,25,16,41,1.0,4,7,0,0,0,0,0
Derek McDonald,LB,26,15,41,1.0,6,2,1,30,30,0,1
Greyson Metz,LB,29,12,41,0.0,0,0,0,0,0,0,0
Cam Jackson,DL,19,22,41,1.0,9,1,0,0,0,0,0
Austin Hill,DL,19,22,41,0.0,0,0,0,0,0,0,2
Nikko Reed,CB,31,10,41,0.0,0,7,2,56,56,0,0
Myles Purchase,DB,27,14,41,0.0,0,3,0,0,0,0,1
Ayden Hector,CB,24,17,41,1.0,10,7,3,21,21,1,1
Dylan Early,DB,28,13,41,0.0,0,4,0,0,0,0,0
Talan Alfrey,S,22,19,41,0.0,0,2,1,21,21,0,0
Tre Pinkney,LB,19,22,41,0.0,0,1,2,11,8,0,0
Jonathan Haynes,DB,27,14,41,0.0,0,0,1,0,0,0,1
C.J. Coldon Jr.,CB,27,13,40,0.0,0,6,4,32,20,0,0
Kendall Smith,DB,27,13,40,0.0,0,5,5,41,22,0,0
Azizi Hearn,DB,26,14,40,0.0,0,7,0,0,0,0,0
Isaac Ukwu,DE,22,18,40,7.5,35,1,0,0,0,0,1
Kaleb Hayes,CB,26,14,40,0.0,0,7,0,0,0,0,0
Will Boler,S,27,13,40,0.0,0,4,0,0,0,0,0
Joe Evans,DL,8,10,18,1.5,9,0,0,0,0,0,0
Jerrod Clark,DT,12,28,40,3.5,28,0,0,0,0,0,0
Keshawn Banks,DL,16,24,40,3.5,28,1,0,0,0,0,0
O'shai Fletcher,CB,26,14,40,0.0,0,7,0,0,0,0,1
Blessman Ta'ala,DL,17,23,40,2.0,16,0,0,0,0,0,0
Jaylin Williams,CB,29,11,40,0.0,0,7,0,0,0,0,0
Richard Jibunor,DE,17,23,40,7.5,50,1,1,14,14,0,3
Jeremiah Martin,LB,23,17,40,8.5,60,1,0,0,0,0,2
Justin Ademilola,DL,12,28,40,3.0,26,0,0,0,0,0,0
Jayden Curry,DB,25,15,40,0.0,0,0,1,0,0,0,0
Roman Harrison,DL,17,23,40,3.0,17,0,0,0,0,0,0
Myles Murphy,DL,10,19,29,1.0,5,1,0,0,0,0,0
Jay Higgins,LB,21,19,40,0.5,3,0,0,0,0,0,0
Jesiah Pierre,LB,24,16,40,4.5,21,1,0,0,0,0,1
Chad Stephens,DL,25,15,40,2.5,15,1,0,0,0,0,0
Bryan Massey,S,23,17,40,0.0,0,1,0,0,0,0,0
Darian Chestnut,DB,29,11,40,0.0,0,1,1,28,28,1,0
Caden Haws,DT,12,28,40,1.0,6,1,0,0,0,0,0
Chris McDonald,CB,25,15,40,0.0,0,7,1,0,0,0,0
Jalen McLeod,LB,18,22,40,6.0,32,1,0,0,0,0,0
Simeon Barrow Jr.,DL,18,22,40,4.0,21,0,0,0,0,0,0
De'Javion Stepney,DB,25,15,40,1.0,1,8,0,0,0,0,0
Jayce Rogers,DB,27,13,40,0.0,0,4,3,82,54,1,0
Anwar Sparrow,LB,25,15,40,1.5,9,2,0,0,0,0,2
Greg Rubin,DB,28,12,40,0.0,0,4,0,0,0,0,0
Jesus Machado,LB,23,17,40,0.0,0,1,0,0,0,0,0
Roderick Brown,DL,17,23,40,4.0,34,0,0,0,0,0,0
Justin Hodges,DB,23,17,40,1.0,12,5,1,0,0,0,0
Malcolm Bell,DB,27,13,40,0.0,0,6,0,0,0,0,0
Tahj Ra-El,S,20,20,40,0.0,0,0,0,0,0,0,0
Isaiah Taylor,S,20,20,40,0.0,0,2,1,0,0,0,0
Deone Walker,DL,12,28,40,1.0,8,2,0,0,0,0,1
Max Alford,LB,24,16,40,0.0,0,0,0,0,0,0,0
Sione Vaki,S,33,7,40,0.0,0,3,0,0,0,0,0
DJ Johnson,LB,15,24,39,6.0,42,2,0,0,0,0,0
Gabe Reid,DE,25,14,39,5.5,55,1,0,0,0,0,0
Devonni Reed,DB,28,11,39,0.0,0,1,0,0,0,0,0
LJ Wallace,S,25,14,39,0.0,0,2,0,0,0,0,0
Nick Hampton,LB,20,19,39,7.0,29,1,0,0,0,0,3
Aaron Faumui,DT,17,22,39,4.5,20,0,0,0,0,0,0
Noah Pierre,DB,25,14,39,3.0,31,3,0,0,0,0,3
TaRiq Bracy,CB,25,14,39,1.0,7,1,1,6,6,0,1
B.J. Turner,LB,18,21,39,0.0,0,0,1,10,10,0,0
Elijah Shelton,LB,24,15,39,2.0,16,0,0,0,0,0,1
KeSean Brown,LB,17,22,39,3.0,15,1,0,0,0,0,2
Brandon Dorlus,DE,19,20,39,2.5,12,2,0,0,0,0,0
Kane Patterson,LB,21,18,39,2.5,13,0,0,0,0,0,0
Keith Maguire,LB,18,21,39,0.0,0,0,0,0,0,0,0
Isaiah McGuire,DE,24,15,39,7.0,61,0,0,0,0,0,2
Deantre Prince,CB,26,13,39,0.0,0,11,1,0,0,0,0
Josh Sarratt,S,19,20,39,1.0,6,0,0,0,0,0,0
Bralen Trice,DE,23,16,39,10.0,57,0,0,0,0,0,0
Princely Umanmielen,DE,16,23,39,4.5,45,0,0,0,0,0,2
Austin Keys,LB,14,25,39,2.0,12,0,0,0,0,0,1
Elijah Chatman,DT,21,18,39,3.0,12,0,0,0,0,0,0
Jeff Clark,DL,12,27,39,4.5,39,0,0,0,0,0,0
Fentrell Cypress II,DB,28,11,39,0.0,0,13,0,0,0,0,0
Jacob Wahlberg,LB,27,12,39,0.0,0,0,1,1,1,0,1
Xavier Watts,S,24,15,39,1.0,9,3,0,0,0,0,0
Shadrach Banks,LB,29,10,39,1.0,8,0,0,0,0,0,1
Patrick Jenkins,DL,22,17,39,3.0,15,0,0,0,0,0,0
Gavin Meyer,NT,20,19,39,3.5,22,0,0,0,0,0,1
Ronald Clarke,S,16,23,39,0.0,0,1,0,0,0,0,0
Donovan Kaufman,S,20,19,39,0.0,0,2,0,0,0,0,1
John Humphrey,DB,26,13,39,0.0,0,0,0,0,0,0,0
Juan Powell,DE,27,12,39,0.0,0,1,1,2,2,0,0
Kyon Barrs,DL,18,21,39,0.0,0,0,0,0,0,0,0
Tautala Pesefea Jr.,DL,18,21,39,2.5,12,3,0,0,0,0,0
Derrick Langford,DB,30,9,39,0.0,0,6,2,35,35,1,0
T.J. Tampa,DB,29,10,39,0.0,0,9,1,0,0,0,0
Mitchell Agude,LB,21,18,39,4.0,17,0,0,0,0,0,1
Gilber Edmond,DL,15,24,39,2.0,23,0,0,0,0,0,0
Nohl Williams,DB,23,16,39,0.0,0,5,3,62,62,0,1
Tre Wortham,DB,19,20,39,0.0,0,6,4,67,43,0,1
Javaughn Byrd,CB,24,15,39,0.5,6,3,0,0,0,0,1
Justin Walley,DB,28,11,39,0.0,0,2,3,65,37,0,1
Kamari Wilson,S,19,20,39,0.0,0,1,0,0,0,0,1
Jacob Busic,DE,17,22,39,6.0,35,0,0,0,0,0,3
Eteva Mauga-Clements,LB,16,23,39,1.0,18,0,0,0,0,0,1
Jakorian Bennett,CB,26,13,39,0.0,0,10,2,0,0,0,0
Tyson Durant,CB,22,17,39,0.0,0,6,3,108,76,1,0
Joshua Madison,S,29,10,39,1.0,4,1,0,0,0,0,2
Car'lin Vigers,CB,25,14,39,0.0,0,2,1,9,9,0,1
Antwaine Richardson,S,20,18,38,0.0,0,1,0,0,0,0,0
Colby Reeder,LB,16,22,38,1.5,2,2,2,66,53,0,0
Steven Williams,LB,16,22,38,1.0,1,1,1,16,16,0,0
Kobie Turner,DT,21,17,38,2.0,19,2,0,0,0,0,2
Jonathan Sutherland,LB,24,14,38,1.0,7,1,0,0,0,0,0
Jairan Parker,S,22,16,38,1.0,10,0,0,0,0,0,1
Xavier Henderson,S,24,14,38,0.0,0,1,0,0,0,0,2
Terell Smith,CB,34,4,38,2.0,24,5,2,8,8,0,1
Dennis Osagiede,DL,12,26,38,6.0,51,0,0,0,0,0,0
DJ Ivey,CB,28,10,38,0.0,0,5,2,0,0,0,2
Nico Ezidore,DL,16,22,38,3.0,24,3,0,0,0,0,0
Darius Rush,CB,28,10,38,0.0,0,7,2,59,59,0,1
Cameron Young,DT,10,28,38,1.0,9,1,0,0,0,0,0
Jack Sullivan,DL,24,14,38,5.5,42,1,0,0,0,0,1
TW Ayers,DE,16,22,38,1.0,7,1,0,0,0,0,1
Kamren Fabiculanan,DB,23,15,38,0.0,0,3,0,0,0,0,0
Thomas Gore,DL,19,19,38,5.0,44,0,0,0,0,0,2
Adetomiwa Adebawore,DE,27,11,38,5.0,33,1,0,0,0,0,2
Kain Medrano,LB,26,12,38,0.0,0,1,1,24,24,0,1
Gabriel Murphy,DL,20,18,38,1.5,12,1,0,0,0,0,0
Deonte Banks,CB,25,13,38,0.5,0,8,1,0,0,0,0
Tom Trieb,DL,27,11,38,2.5,19,0,0,0,0,0,0
Akheem Mesidor,DL,21,17,38,7.0,41,4,0,0,0,0,1
Jalar Holley,DL,16,22,38,1.0,5,0,0,0,0,0,0
Marshawn Kneeland,DL,23,15,38,1.5,10,3,0,0,0,0,0
Ethan Downs,DL,18,20,38,4.5,24,3,0,0,0,0,0
Alaka'i Gilman,S,21,17,38,0.0,0,0,1,0,0,0,0
AJ McCarty,S,32,6,38,0.0,0,3,1,18,18,1,0
Eric Phillips,DE,16,22,38,3.0,25,4,0,0,0,0,1
Alexander Teubner,S,26,12,38,0.0,0,2,0,0,0,0,0
Kamari Lassiter,DB,30,8,38,0.5,3,4,0,0,0,0,0
Cam Lockridge,DB,26,12,38,1.0,12,9,5,100,46,1,0
Jake Chaney,LB,22,16,38,1.0,5,0,1,4,4,0,0
Jordan Jones,LB,23,15,38,0.0,0,0,1,11,11,0,0
D'Anthony Jones,DL,27,11,38,7.0,30,0,0,0,0,0,3
Josh Ratcliff,DT,12,26,38,3.0,16,1,0,0,0,0,0
Daedae Hill,DB,24,14,38,0.0,0,5,0,0,0,0,0
Rejzohn Wright,CB,24,14,38,0.0,0,9,2,26,26,0,0
Mansoor Delane,CB,17,21,38,0.0,0,8,1,0,0,0,2
Jermal Martin Jr.,DB,25,13,38,0.0,0,5,1,0,0,0,0
Solon Page III,LB,20,17,37,1.0,9,0,0,0,0,0,0
Ar'mani Johnson,CB,27,10,37,0.0,0,4,0,0,0,0,0
Adrian Hope,LB,14,23,37,6.5,40,3,0,0,0,0,1
Jordan Perryman,CB,25,12,37,0.0,0,1,0,0,0,0,0
Ifeanyi Maijeh,DL,12,25,37,2.0,17,1,0,0,0,0,1
PJ Mustipher,DT,19,18,37,0.0,0,0,0,0,0,0,0
Jordan Lee,DB,24,13,37,0.0,0,0,0,0,0,0,1
Jalon Ferrell,DB,22,15,37,0.0,0,2,0,0,0,0,0
Ikenna Enechukwu,DE,16,21,37,4.5,25,0,0,0,0,0,1
Rayshad Williams,DB,28,9,37,0.0,0,7,1,0,0,0,0
DJ Coleman,DE,24,13,37,4.5,18,0,0,0,0,0,3
Myles Mason,DB,22,15,37,0.0,0,0,0,0,0,0,1
Fa'Najae Gotay,LB,25,12,37,0.5,0,1,1,0,0,0,1
Miles Battle,CB,23,14,37,0.0,0,4,1,10,10,0,1
Jacquez Jones,LB,17,20,37,1.0,4,1,1,0,0,0,0
Justus Tavai,DL,16,21,37,3.5,26,1,1,0,0,0,0
Stephen Herron,DL,17,20,37,5.5,46,0,0,0,0,0,2
Nick Henrich,LB,15,22,37,0.0,0,0,0,0,0,0,0
MJ Anderson,DE,20,17,37,3.5,33,1,0,0,0,0,0
Te'Cory Couch,CB,32,5,37,0.0,0,6,0,0,0,0,0
Ke'Shun Brown,LB,23,14,37,0.0,0,1,2,15,15,1,1
Tristan Sinclair,LB,20,17,37,0.5,4,0,1,3,3,0,0
Major Burns,S,24,13,37,0.0,0,4,0,0,0,0,0
Kristin Booth,DE,15,22,37,1.5,13,1,0,0,0,0,0
Derrick McLendon,LB,17,20,37,3.5,16,0,0,0,0,0,0
Ricky Correia,DL,16,21,37,0.5,4,0,0,0,0,0,0
Tramel Logan,DE,16,21,37,0.5,5,2,0,0,0,0,0
Kaimon Rucker,LB,20,17,37,3.5,24,1,0,0,0,0,2
Dallas Turner,LB,16,21,37,4.0,18,0,0,0,0,0,0
Nehemiah Pritchett,CB,22,15,37,1.0,13,8,0,0,0,0,1
Jaylin Simpson,CB,29,8,37,0.0,0,5,2,14,17,0,0
Darius Hodges,DL,26,11,37,5.0,35,0,0,0,0,0,1
Jason Simmons Jr.,DB,22,15,37,0.0,0,7,1,0,0,0,0
Ken Robinson,DB,20,17,37,0.0,0,4,1,0,0,0,0
Jordan White,S,23,14,37,0.0,0,1,1,8,8,0,0
TJ Robinson,DB,25,12,37,0.0,0,1,0,0,0,0,0
Andre Carter II,LB,21,16,37,3.0,18,2,0,0,0,0,0
Jaylin Smith,S,26,11,37,0.0,0,1,0,0,0,0,0
Seyi Oladipo,S,29,8,37,0.0,0,4,1,48,48,1,0
Jared Ivey,DE,15,22,37,3.5,26,0,0,0,0,0,1
Keydrain Calligan,S,23,14,37,1.0,5,3,0,0,0,0,0
Quincy Ledet Jr.,DL,17,20,37,3.0,27,1,0,0,0,0,0
Ambe' Caldwell,CB,25,12,37,0.0,0,5,0,0,0,0,0
Taylon Doss,CB,18,19,37,0.5,4,3,0,0,0,0,0
Josaiah Stewart,DE,17,20,37,3.5,20,1,0,0,0,0,1
Yaya Diaby,DE,22,15,37,9.0,58,2,0,0,0,0,0
McKinnley Jackson,DL,23,14,37,2.0,15,0,0,0,0,0,0
Jakobe Thomas,S,28,9,37,0.0,0,3,4,91,87,1,1
Will Hardy,DB,22,15,37,0.0,0,0,1,0,0,0,0
Max Didomenico,DB,19,18,37,1.0,2,1,0,0,0,0,1
D.J. James,CB,25,12,37,0.0,0,8,1,27,27,1,0
Easton Mascarenas-Arnold,LB,17,20,37,2.0,13,1,1,37,37,1,0
Cobee Bryant,CB,31,6,37,0.0,0,9,3,86,86,1,0
Anthony Watts,DL,7,29,36,1.0,5,0,0,0,0,0,0
Robert Barnes,LB,19,17,36,0.5,2,0,0,0,0,0,0
Ali Gaye,DE,17,19,36,2.5,19,2,0,0,0,0,2
Dadrian Taylor,LB,23,13,36,1.0,5,6,1,73,73,1,1
John Wesley Whiteside,DL,25,11,36,0.5,2,0,0,0,0,0,0
Lorenzo Hernandez,DT,20,16,36,1.5,13,1,0,0,0,0,0
Chigozie Anusiem,CB,19,17,36,0.0,0,9,0,0,0,0,0
Zamari Walton,CB,24,12,36,0.0,0,6,1,-8,-8,0,0
NaJee Thompson,DB,27,9,36,0.0,0,11,1,0,0,0,0
Will McDonald IV,LB,23,13,36,5.0,40,4,0,0,0,0,1
Alan Tisdale,LB,12,24,36,1.0,7,0,0,0,0,0,0
Justin Birchette,CB,31,5,36,0.0,0,8,0,0,0,0,0
Randy Charlton,DE,17,19,36,4.0,38,1,0,0,0,0,1
Gurvan Hall Jr.,S,23,13,36,0.0,0,2,1,0,0,0,0
Jalen Rayam,LB,19,17,36,0.5,4,0,0,0,0,0,0
Joe Foucha,S,22,14,36,0.0,0,3,1,0,0,0,0
Caleb Biggers,CB,30,6,36,1.0,6,4,1,1,1,0,0
Cade Hall,DL,21,15,36,7.5,34,1,1,0,0,0,1
Laiatu Latu,DL,23,13,36,10.5,83,1,0,0,0,0,3
Keeanu Benton,DT,20,16,36,4.5,29,2,0,0,0,0,0
DeWayne Carter,DT,21,15,36,5.5,32,4,0,0,0,0,3
Micah Abraham,DB,22,14,36,0.5,4,10,6,35,21,0,0
Tavion Woodard,DL,20,16,36,4.0,24,2,0,0,0,0,1
Billy Wooden,DL,16,20,36,0.0,0,0,0,0,0,0,1
Xavier Carlton,LB,20,16,36,4.5,26,0,0,0,0,0,0
Gabe Hall,DL,16,20,36,4.5,36,2,0,0,0,0,0
Kyle Kennard,DL,19,17,36,2.0,5,0,0,0,0,0,0
Chidozie Nwankwo,DL,17,19,36,1.0,3,0,0,0,0,0,0
Noah Avinger,CB,25,11,36,0.0,0,3,1,0,0,0,1
Wesley Walker,DB,23,13,36,1.0,7,4,1,0,0,0,0
Adrian Cole,DB,28,8,36,1.0,4,5,1,4,4,1,1
DJ Turner II,CB,27,9,36,0.0,0,10,1,0,0,0,0
Trimarcus Cheeks,LB,19,17,36,1.0,6,0,0,0,0,0,0
Kyler Baugh,DL,13,23,36,1.0,4,1,0,0,0,0,0
Trey Amos,CB,27,9,36,0.0,0,8,0,0,0,0,0
Robert Longerbeam,DB,27,9,36,1.0,10,5,2,5,5,0,1
C.J. Baskerville,DB,20,16,36,0.0,0,3,0,0,0,0,0
Kenneth Harris,CB,29,7,36,0.0,0,10,1,4,4,0,0
Lukas Van Ness,DE,18,18,36,6.5,40,0,0,0,0,0,0
Tony Grimes,DB,27,9,36,0.0,0,7,0,0,0,0,1
Kelle Sanders,LB,9,27,36,3.0,12,1,0,0,0,0,0
Nelson Ceaser,DL,18,18,36,4.0,25,2,1,32,32,0,1
Justin Rogers,DL,9,27,36,0.5,2,0,0,0,0,0,0
Shyheim Brown,DB,19,17,36,1.5,8,2,0,0,0,0,0
Jayden Williams,CB,20,16,36,2.0,7,4,0,0,0,0,0
Wrook Brown,DB,24,12,36,0.0,0,3,0,0,0,0,0
Davison Igbinosun,S,20,16,36,0.0,0,5,0,0,0,0,0
Gabe Jacas,LB,14,22,36,4.0,33,0,0,0,0,0,0
Ro Torrence,DB,24,12,36,0.0,0,8,1,0,0,0,0
